Date - Time,Lat,Long,Depth,Mag,Location
25 June 2020 - 01:56 PM,6.86,124.96,10,3.1,006†km N 13∞ E of Columbio (Sultan Kudarat)
25 June 2020 - 01:31 PM,15.76,121.97,9,2.5,042†km S 01∞ E of Dinalungan (Aurora)
25 June 2020 - 01:07 PM,9.39,126.19,12,2.1,013†km N 02∞ W of Cortes (Surigao Del Sur)
25 June 2020 - 01:03 PM,11.88,125.27,30,2.4,017†km S 80∞ W of Taft (Eastern Samar)
25 June 2020 - 12:49 PM,10.15,126.05,8,3.4,014†km N 11∞ W of Burgos (Surigao Del Norte)
25 June 2020 - 12:22 PM,7.2,123.66,21,2.3,039†km S 43∞ E of Tabina (Zamboanga Del Sur)
25 June 2020 - 11:35 AM,13.63,120.6,98,1.9,023†km S 10∞ W of Calatagan (Batangas)
25 June 2020 - 10:32 AM,13.63,120.66,101,2.1,023†km S 06∞ E of Calatagan (Batangas)
25 June 2020 - 09:49 AM,7.71,126.46,28,1.8,009†km S 09∞ E of Cateel (Davao Oriental)
25 June 2020 - 09:14 AM,2.94,127.94,146,3.7,389†km S 45∞ E of Sarangani (Davao Occidental)
25 June 2020 - 07:29 AM,6.62,126.84,106,2.8,064†km S 42∞ E of Tarragona (Davao Oriental)
25 June 2020 - 06:47 AM,13.71,120.87,4,2.2,005†km North∞ 00 of Tingloy (Batangas)
25 June 2020 - 06:35 AM,10.93,122.92,1,2.3,014†km S 31∞ E of Barotac Viejo (Iloilo)
25 June 2020 - 06:12 AM,11.03,122.73,5,2.7,013†km S 83∞ W of Barotac Viejo (Iloilo)
25 June 2020 - 05:16 AM,18.21,120.12,21,2.4,046†km N 69∞ W of Paoay (Ilocos Norte)
25 June 2020 - 05:15 AM,17.56,121.56,32,2.4,014†km S 88∞ W of Enrile (Cagayan)
25 June 2020 - 04:03 AM,16.81,119.37,23,3.3,073†km N 50∞ W of Bolinao (Pangasinan)
25 June 2020 - 03:46 AM,10.54,124.7,1,2.2,006†km N 46∞ W of Inopacan (Leyte)
25 June 2020 - 03:13 AM,10.45,123.07,9,1.6,016†km N 80∞ E of La Carlota City (Negros Occidental)
25 June 2020 - 02:29 AM,18.15,122,9,1.8,013†km S 06∞ E of Gonzaga (Cagayan)
25 June 2020 - 02:21 AM,20.25,123.51,33,3.3,163†km S 82∞ E of Basco (Batanes)
25 June 2020 - 01:39 AM,13.79,120.85,10,2.1,010†km S 48∞ W of San Luis (Batangas)
25 June 2020 - 01:21 AM,14,120.46,116,2.7,020†km S 64∞ W of Nasugbu (Batangas)
25 June 2020 - 01:10 AM,13.96,120.38,96,3.3,031†km N 63∞ W of Calatagan (Batangas)
25 June 2020 - 12:56 AM,6.85,124.94,8,2.5,005†km N 08∞ W of Columbio (Sultan Kudarat)
24 June 2020 - 11:40 PM,6.85,124.98,27,2,016†km N 89∞ E of Tulunan (Cotabato)
24 June 2020 - 11:26 PM,5.77,125.88,91,2.9,032†km S 66∞ E of Jose Abad Santos (Davao Occidental)
24 June 2020 - 11:25 PM,12.8,123.14,30,2,016†km S 47∞ W of Claveria (Masbate)
24 June 2020 - 10:52 PM,6.4,125.86,141,2.1,029†km N 39∞ E of Don Marcelino (Davao Occidental)
24 June 2020 - 09:43 PM,13.58,120.7,96,2.3,015†km N 12∞ W of Abra De Ilog (Occidental Mindoro)
24 June 2020 - 07:09 PM,6.76,124.96,18,2,006†km S 20∞ E of Columbio (Sultan Kudarat)
24 June 2020 - 06:57 PM,9.63,126.24,32,2,019†km S 30∞ E of General Luna (Surigao Del Norte)
24 June 2020 - 06:46 PM,13.59,121.35,22,2.5,016†km S 68∞ E of Lobo (Batangas)
24 June 2020 - 02:11 PM,8.66,127.13,15,2.5,093†km N 69∞ E of Hinatuan (Surigao Del Sur)
